city,city_development_index,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,relevent_experience_Has relevent experience,enrolled_university_Full time course,enrolled_university_no_enrollment,gender_Female,gender_Male,NEW1,NEW2
173,0.878,2,5,22,5,2,0,1.791759469228055,0.0,0,0,0,1,0,10,44
160,0.92,1,4,2,8,3,2,2.9444389791664403,1.0,0,1,0,1,0,4,2
104,0.924,2,1,1,1,5,1,4.969813299576001,1.0,1,0,1,0,1,2,2
100,0.887,2,5,2,8,4,1,3.9512437185814275,1.0,0,1,0,1,0,10,4
83,0.923,0,5,16,3,5,5,4.6443908991413725,0.0,1,0,1,1,0,0,0
73,0.754,0,5,8,1,2,1,3.5263605246161616,0.0,1,0,0,0,1,0,0
173,0.878,2,5,22,2,5,2,2.1972245773362196,0.0,1,0,1,0,0,10,44
103,0.92,0,5,20,1,5,1,3.828641396489095,0.0,1,0,1,0,1,0,0
136,0.897,0,5,4,2,3,1,3.6109179126442243,0.0,0,0,0,0,1,0,0
10,0.895,0,1,18,5,4,1,2.995732273553991,0.0,1,0,1,0,1,0,0
114,0.926,0,5,15,8,3,5,4.499809670330265,0.0,0,1,0,0,1,0,0
160,0.92,2,5,15,7,0,1,3.367295829986474,0.0,1,0,1,1,0,10,30
21,0.624,0,5,3,4,5,2,1.791759469228055,1.0,1,1,0,1,0,0,0
128,0.527,0,5,9,8,3,5,4.770684624465665,1.0,1,0,1,1,0,0,0
21,0.624,1,4,2,8,3,0,4.836281906951478,0.0,0,1,0,1,0,4,2
115,0.789,3,5,8,1,5,5,2.3978952727983707,0.0,1,1,0,1,0,15,24
103,0.92,0,5,2,8,3,1,2.8903717578961645,1.0,0,0,1,0,1,0,0
103,0.92,0,5,22,3,5,2,4.976733742420574,1.0,1,0,1,1,0,0,0
16,0.91,2,5,11,4,5,4,4.219507705176107,0.0,1,0,1,0,1,10,22
50,0.8959999999999999,1,4,9,8,3,1,3.9318256327243257,0.0,1,0,1,0,1,4,9
103,0.92,0,5,9,8,3,2,4.406719247264253,1.0,1,0,1,0,1,0,0
100,0.887,0,2,19,4,5,1,4.852030263919617,0.0,1,0,1,0,1,0,0
173,0.878,1,4,5,8,3,0,2.0794415416798357,0.0,0,1,0,1,0,4,5
114,0.926,0,5,13,1,5,5,4.672828834461906,0.0,1,0,1,0,1,0,0
21,0.624,0,5,5,8,1,1,4.007333185232471,1.0,1,0,1,1,0,0,0
21,0.624,0,5,6,4,2,5,1.791759469228055,0.0,1,0,1,0,1,0,0
71,0.884,0,5,6,8,3,0,3.258096538021482,1.0,0,0,1,1,0,0,0
26,0.698,2,5,3,2,5,1,3.7376696182833684,0.0,1,0,1,0,1,10,6
103,0.92,0,3,7,8,3,4,3.1780538303479458,1.0,0,0,1,0,1,0,0
103,0.92,0,5,16,1,5,0,4.955827057601261,0.0,1,0,1,0,0,0,0
41,0.8270000000000001,0,5,10,8,3,4,1.3862943611198906,0.0,0,0,1,0,1,0,0
65,0.802,0,5,15,7,5,5,4.110873864173311,0.0,1,0,1,0,1,0,0
21,0.624,1,4,4,8,3,0,2.772588722239781,0.0,0,1,0,0,1,4,4
16,0.91,0,5,5,0,5,1,3.4011973816621555,1.0,0,0,0,0,1,0,0
30,0.698,0,5,2,1,4,1,4.290459441148391,1.0,0,0,1,1,0,0,0
16,0.91,2,5,22,5,5,1,4.553876891600541,1.0,1,0,1,0,1,10,44
98,0.949,0,5,11,8,3,2,2.70805020110221,1.0,1,0,1,0,0,0,0
103,0.92,4,4,9,8,3,0,2.302585092994046,0.0,0,0,1,0,1,16,36
75,0.939,0,5,12,8,3,1,4.23410650459726,0.0,1,0,1,0,0,0,0
67,0.855,2,5,22,3,5,5,3.7376696182833684,0.0,1,0,1,0,1,10,44
16,0.91,3,4,22,8,4,2,2.302585092994046,0.0,0,0,1,0,1,12,66
103,0.92,2,5,7,3,5,5,4.110873864173311,0.0,1,0,1,1,0,10,14
16,0.91,1,4,6,8,3,1,2.3978952727983707,0.0,0,1,0,0,1,4,6
105,0.794,2,5,11,8,3,1,2.8903717578961645,1.0,1,0,1,0,1,10,22
21,0.624,2,5,6,3,4,2,3.7376696182833684,1.0,1,0,1,0,1,10,12
103,0.92,2,0,22,8,3,1,3.58351893845611,1.0,1,0,1,0,1,0,44
103,0.92,0,5,3,8,3,1,4.6913478822291435,0.0,0,1,0,1,0,0,0
21,0.624,0,5,22,1,5,2,4.007333185232471,0.0,1,0,1,0,1,0,0
67,0.855,1,4,9,8,3,1,4.343805421853684,0.0,1,0,0,1,0,4,9
45,0.89,0,5,5,8,3,1,3.5553480614894135,1.0,0,1,0,0,1,0,0
114,0.926,0,5,9,5,4,1,3.4657359027997265,0.0,0,1,0,0,1,0,0
103,0.92,0,2,1,1,2,1,4.394449154672439,0.0,1,0,1,0,1,0,0
103,0.92,0,2,8,4,5,2,4.394449154672439,0.0,1,0,1,1,0,0,0
21,0.624,0,5,5,2,5,1,4.812184355372417,0.0,1,0,1,1,0,0,0
116,0.743,0,5,5,4,3,1,4.276666119016055,0.0,1,0,0,0,1,0,0
103,0.92,0,5,3,5,1,2,2.9444389791664403,0.0,1,0,1,1,0,0,0
71,0.884,0,5,15,3,5,5,3.2188758248682006,0.0,1,0,1,1,0,0,0
114,0.926,0,0,2,8,3,1,4.68213122712422,0.0,1,0,1,1,0,0,0
103,0.92,2,5,13,2,5,5,3.367295829986474,0.0,1,0,1,0,1,10,26
21,0.624,0,5,6,1,5,4,5.093750200806762,0.0,1,1,0,0,1,0,0
136,0.897,2,5,18,1,5,1,3.912023005428146,0.0,1,0,1,0,1,10,36
21,0.624,0,5,6,8,3,0,2.772588722239781,1.0,1,1,0,1,0,0,0
103,0.92,0,5,11,2,4,5,4.5217885770490405,1.0,1,0,1,0,1,0,0
114,0.926,2,5,13,8,3,1,4.90527477843843,0.0,1,0,1,1,0,10,26
136,0.897,3,5,5,3,4,2,1.9459101490553132,1.0,0,0,0,1,0,15,15
138,0.836,2,5,19,1,2,1,2.6390573296152584,0.0,1,0,1,0,1,10,38
99,0.915,1,4,5,0,5,1,4.276666119016055,0.0,0,1,0,1,0,4,5
104,0.924,2,5,13,1,5,1,4.248495242049359,0.0,1,0,1,0,1,10,26
103,0.92,2,1,22,4,5,1,4.499809670330265,0.0,1,0,1,0,1,2,44
102,0.804,4,4,2,8,3,0,4.189654742026425,0.0,0,0,1,1,0,16,8
103,0.92,0,5,22,3,5,2,2.3978952727983707,0.0,1,0,1,0,1,0,0
65,0.802,0,5,12,1,5,5,3.8501476017100584,0.0,1,0,1,0,1,0,0
114,0.926,2,5,15,8,3,2,4.465908118654584,0.0,1,0,1,0,1,10,30
21,0.624,1,4,5,8,3,0,4.882801922586371,1.0,0,1,0,0,1,4,5
102,0.804,0,5,7,8,3,0,3.4965075614664802,1.0,0,0,1,1,0,0,0
21,0.624,2,5,2,4,5,2,3.7612001156935624,0.0,1,0,1,0,1,10,4
104,0.924,2,4,13,4,5,1,5.278114659230517,0.0,1,0,1,0,1,8,26
159,0.843,1,4,1,8,3,0,1.791759469228055,0.0,0,1,0,0,0,4,1
77,0.83,1,4,6,8,3,2,4.02535169073515,0.0,1,0,1,0,1,4,6
104,0.924,0,5,9,4,5,1,1.9459101490553132,0.0,1,0,1,0,1,0,0
50,0.8959999999999999,2,5,10,7,0,4,2.302585092994046,0.0,1,0,1,0,1,10,20
16,0.91,0,5,6,4,5,3,3.58351893845611,0.0,1,0,1,0,1,0,0
100,0.887,1,4,3,8,3,0,4.356708826689592,0.0,0,0,1,0,1,4,3
21,0.624,2,5,15,2,4,3,5.159055299214529,0.0,0,1,0,1,0,10,30
45,0.89,0,5,6,8,3,1,2.833213344056216,0.0,0,1,0,0,1,0,0
103,0.92,0,5,3,8,3,0,4.927253685157205,1.0,0,1,0,0,1,0,0
114,0.926,0,5,18,4,4,5,2.9444389791664403,0.0,1,0,1,0,1,0,0
16,0.91,0,5,19,4,5,1,4.7535901911063645,0.0,1,0,1,0,1,0,0
103,0.92,1,4,22,1,5,5,2.8903717578961645,0.0,1,0,1,0,1,4,22
105,0.794,2,5,7,1,1,1,4.219507705176107,0.0,1,0,1,0,1,10,14
114,0.926,0,5,3,3,5,1,4.007333185232471,0.0,1,0,1,1,0,0,0
103,0.92,0,5,22,2,5,5,3.4657359027997265,0.0,1,0,1,0,1,0,0
16,0.91,2,5,18,7,5,2,4.976733742420574,0.0,1,0,0,1,0,10,36
23,0.899,0,5,10,1,5,1,3.784189633918261,0.0,1,0,1,1,0,0,0
21,0.624,0,5,13,3,5,5,4.477336814478207,1.0,1,0,1,0,1,0,0
103,0.92,0,5,22,2,5,5,4.060443010546419,0.0,1,0,1,0,1,0,0
100,0.887,0,5,11,2,5,4,4.204692619390966,0.0,1,0,1,0,1,0,0
103,0.92,0,0,22,5,4,5,4.584967478670572,0.0,0,0,1,0,1,0,0
141,0.763,0,5,2,8,3,0,4.30406509320417,1.0,0,1,0,1,0,0,0
16,0.91,2,5,9,4,5,5,4.477336814478207,0.0,1,0,1,0,1,10,18
142,0.727,0,5,12,4,5,1,4.248495242049359,0.0,1,0,1,0,1,0,0
41,0.8270000000000001,0,5,15,4,5,5,3.4339872044851463,0.0,1,0,1,0,1,0,0
123,0.738,0,5,16,7,1,3,5.159055299214529,0.0,1,0,1,0,1,0,0
41,0.8270000000000001,1,4,4,2,5,1,4.1588830833596715,0.0,1,1,0,0,1,4,4
103,0.92,0,2,22,8,3,1,3.6635616461296463,1.0,1,0,1,0,1,0,0
76,0.698,2,5,7,8,3,2,1.791759469228055,0.0,0,1,0,0,1,10,14
114,0.926,0,5,22,5,5,4,4.882801922586371,0.0,1,0,1,0,1,0,0
11,0.55,0,5,2,1,5,2,3.828641396489095,0.0,1,0,1,1,0,0,0
21,0.624,0,5,3,4,3,1,3.871201010907891,0.0,1,1,0,0,1,0,0
98,0.949,1,4,1,8,5,0,3.4657359027997265,0.0,0,0,1,0,1,4,1
105,0.794,0,1,3,1,5,2,2.4849066497880004,0.0,1,0,1,0,1,0,0
103,0.92,3,5,22,6,2,5,3.871201010907891,0.0,1,0,1,0,1,15,66
45,0.89,1,4,4,7,5,1,3.6635616461296463,0.0,0,0,1,0,1,4,4
159,0.843,0,5,9,1,2,1,4.867534450455582,0.0,1,0,1,1,0,0,0
21,0.624,0,5,0,3,5,0,3.58351893845611,1.0,1,0,1,0,1,0,0
25,0.698,0,5,5,8,3,4,4.02535169073515,1.0,0,0,1,0,1,0,0
97,0.925,4,4,22,8,3,2,4.709530201312334,0.0,1,0,1,0,1,16,88
160,0.92,0,5,11,4,5,1,4.605170185988092,0.0,1,0,1,0,1,0,0
21,0.624,0,5,19,8,3,1,3.8066624897703196,1.0,1,0,1,0,1,0,0
79,0.698,2,5,3,8,3,0,3.091042453358316,1.0,0,0,1,1,0,10,6
114,0.926,2,5,14,3,5,4,3.6888794541139363,0.0,1,0,1,1,0,10,28
21,0.624,1,4,11,8,3,0,4.406719247264253,1.0,1,0,1,0,1,4,11
16,0.91,2,2,4,1,5,2,4.30406509320417,0.0,1,0,1,1,0,4,8
103,0.92,0,5,2,0,4,1,5.817111159963204,0.0,0,1,0,0,1,0,0
103,0.92,0,5,22,8,3,2,3.871201010907891,1.0,1,0,1,0,1,0,0
104,0.924,0,5,16,4,5,1,4.890349128221754,0.0,1,0,1,0,1,0,0
114,0.926,0,5,7,8,3,2,3.044522437723423,1.0,1,1,0,0,1,0,0
103,0.92,0,5,22,2,4,4,5.19295685089021,0.0,1,0,1,0,1,0,0
71,0.884,0,5,5,8,3,1,4.990432586778736,0.0,0,1,0,1,0,0,0
160,0.92,0,2,2,3,4,1,3.6375861597263857,0.0,1,0,1,1,0,0,0
40,0.7759999999999999,1,4,1,0,5,1,4.48863636973214,0.0,1,0,1,0,1,4,1
103,0.92,0,5,22,6,5,1,3.58351893845611,0.0,1,0,1,1,0,0,0
21,0.624,1,4,5,8,3,0,4.709530201312334,1.0,0,1,0,1,0,4,5
16,0.91,1,4,2,7,3,1,2.1972245773362196,0.0,0,1,0,0,1,4,2
21,0.624,1,4,12,8,3,2,4.90527477843843,0.0,1,0,1,0,1,4,12
103,0.92,0,2,2,4,2,1,3.5553480614894135,0.0,1,0,1,0,1,0,0
75,0.939,0,5,22,6,5,1,3.4011973816621555,0.0,0,0,1,0,1,0,0
16,0.91,2,5,22,8,3,5,3.1354942159291497,0.0,1,0,1,0,1,10,44
57,0.866,2,5,15,1,5,1,3.258096538021482,0.0,1,0,1,0,1,10,30
114,0.926,2,5,22,3,5,5,2.5649493574615367,0.0,1,0,1,0,1,10,44
16,0.91,3,5,22,3,5,5,4.02535169073515,0.0,1,0,1,0,1,15,66
16,0.91,0,5,10,2,5,2,3.9318256327243257,0.0,1,0,1,0,1,0,0
114,0.926,2,5,16,3,5,1,2.9444389791664403,0.0,1,0,1,0,1,10,32
103,0.92,0,5,22,4,5,5,2.3978952727983707,0.0,1,0,1,0,1,0,0
103,0.92,0,5,7,1,5,1,2.1972245773362196,1.0,1,0,1,0,1,0,0
173,0.878,2,5,9,8,3,1,3.912023005428146,0.0,0,1,0,0,1,10,18
103,0.92,2,5,16,1,5,2,3.970291913552122,0.0,1,0,1,0,1,10,32
91,0.691,0,5,5,6,5,0,2.0794415416798357,1.0,1,0,1,0,1,0,0
103,0.92,0,5,7,6,5,3,5.2574953720277815,0.0,1,0,1,0,1,0,0
16,0.91,2,5,16,4,3,0,1.3862943611198906,0.0,1,0,1,0,1,10,32
103,0.92,0,5,5,6,5,2,3.9318256327243257,0.0,1,0,1,1,0,0,0
114,0.926,0,5,7,1,5,1,3.367295829986474,0.0,1,1,0,0,1,0,0
136,0.897,2,5,5,3,2,1,3.4339872044851463,0.0,1,0,1,0,1,10,10
173,0.878,2,5,22,8,3,4,4.867534450455582,0.0,1,0,1,0,1,10,44
103,0.92,0,5,22,1,5,1,5.087596335232384,0.0,1,0,1,0,1,0,0
114,0.926,1,4,18,1,5,1,2.5649493574615367,0.0,1,0,0,0,1,4,18
16,0.91,0,5,19,3,5,5,4.454347296253507,0.0,1,0,1,0,1,0,0
71,0.884,2,5,1,8,3,1,3.8066624897703196,1.0,0,0,1,1,0,10,2
103,0.92,2,5,22,2,5,5,3.7612001156935624,0.0,1,0,1,0,1,10,44
16,0.91,0,5,16,8,3,0,2.5649493574615367,0.0,1,0,1,1,0,0,0
21,0.624,0,5,4,4,5,2,3.4011973816621555,0.0,1,0,1,1,0,0,0
114,0.926,0,5,5,3,5,1,2.0794415416798357,1.0,0,1,0,1,0,0,0
114,0.926,2,5,17,4,5,4,3.258096538021482,0.0,1,0,1,0,1,10,34
64,0.6659999999999999,0,5,9,1,2,1,0.0,0.0,1,0,1,0,1,0,0
145,0.555,0,5,2,1,5,1,3.2188758248682006,0.0,1,0,1,1,0,0,0
71,0.884,0,5,22,0,5,5,5.384495062789089,0.0,1,1,0,0,1,0,0
16,0.91,0,5,2,4,1,1,4.430816798843313,0.0,1,0,1,1,0,0,0
136,0.897,2,5,6,1,5,1,4.584967478670572,0.0,1,0,1,0,1,10,12
90,0.698,0,5,1,0,0,1,3.4657359027997265,0.0,1,0,1,0,1,0,0
65,0.802,0,5,8,8,3,1,3.4011973816621555,1.0,1,1,0,0,1,0,0
16,0.91,0,5,2,1,5,1,3.332204510175204,0.0,0,1,0,1,0,0,0
162,0.767,1,4,7,8,3,0,4.7535901911063645,0.0,0,0,1,0,1,4,7
16,0.91,0,5,3,8,3,0,3.5263605246161616,1.0,0,1,0,1,0,0,0
114,0.926,1,4,12,4,5,5,5.749392985908253,0.0,1,0,1,0,1,4,12
90,0.698,2,5,7,8,5,1,3.1780538303479458,1.0,0,0,0,0,1,10,14
101,0.5579999999999999,0,5,6,0,4,2,3.9318256327243257,1.0,1,1,0,1,0,0,0
103,0.92,0,2,3,4,1,2,3.1780538303479458,0.0,0,0,1,1,0,0,0
21,0.624,0,5,10,8,3,1,3.5263605246161616,1.0,0,0,1,1,0,0,0
21,0.624,2,5,19,8,3,5,2.5649493574615367,1.0,1,0,1,0,1,10,38
114,0.926,0,5,22,1,5,5,3.828641396489095,0.0,1,0,1,0,1,0,0
21,0.624,0,5,10,1,2,1,4.672828834461906,1.0,0,0,0,1,0,0,0
40,0.7759999999999999,0,5,2,0,5,1,2.70805020110221,0.0,1,0,1,1,0,0,0
128,0.527,0,5,7,5,5,1,2.995732273553991,1.0,1,0,0,0,1,0,0
64,0.6659999999999999,0,4,6,4,1,1,4.897839799950911,0.0,1,0,1,0,1,0,0
101,0.5579999999999999,0,5,6,0,5,1,5.318119993844216,0.0,1,0,1,0,1,0,0
53,0.74,0,5,3,3,5,1,4.624972813284271,0.0,1,0,1,0,1,0,0
103,0.92,0,2,22,2,5,4,4.564348191467836,0.0,1,0,1,1,0,0,0
16,0.91,0,5,12,8,3,3,5.0106352940962555,1.0,0,0,1,0,1,0,0
71,0.884,2,5,19,6,5,2,3.828641396489095,0.0,1,0,1,0,1,10,38
28,0.939,0,5,3,1,3,2,4.1588830833596715,1.0,1,0,1,0,1,0,0
165,0.903,3,5,22,2,4,5,3.9889840465642745,0.0,0,0,1,0,1,15,66
90,0.698,0,5,12,1,2,2,2.772588722239781,0.0,1,0,1,0,1,0,0
136,0.897,0,5,10,3,5,1,3.258096538021482,0.0,1,0,0,0,1,0,0
10,0.895,1,4,7,8,3,1,3.58351893845611,0.0,1,1,0,0,1,4,7
141,0.763,2,5,8,7,5,1,4.02535169073515,0.0,1,0,1,1,0,10,16
103,0.92,0,2,22,2,5,1,3.4011973816621555,0.0,1,0,1,1,0,0,0
160,0.92,2,5,22,1,5,5,3.8066624897703196,0.0,1,0,1,0,1,10,44
158,0.7659999999999999,0,5,8,1,2,1,4.219507705176107,0.0,1,0,1,0,1,0,0
41,0.8270000000000001,2,4,18,3,5,5,3.8918202981106265,1.0,1,0,0,1,0,8,36
107,0.518,2,5,8,8,5,0,1.791759469228055,1.0,0,1,0,1,0,10,16
103,0.92,0,3,0,1,5,1,4.330733340286331,0.0,1,0,1,1,0,0,0
71,0.884,0,5,10,1,5,1,3.044522437723423,0.0,1,0,1,0,1,0,0
160,0.92,0,5,3,8,4,3,4.382026634673881,0.0,0,0,1,0,1,0,0
103,0.92,2,4,22,8,3,5,3.2188758248682006,1.0,1,0,1,0,1,8,44
16,0.91,0,5,20,3,5,5,4.356708826689592,0.0,1,0,1,0,1,0,0
16,0.91,0,5,1,8,3,0,2.6390573296152584,0.0,0,1,0,0,1,0,0
114,0.926,1,4,22,8,3,1,5.0238805208462765,0.0,1,0,1,0,1,4,22
103,0.92,0,5,5,3,5,2,4.543294782270004,1.0,1,0,1,0,1,0,0
99,0.915,2,5,15,2,4,0,3.332204510175204,0.0,0,0,1,0,1,10,30
36,0.893,0,5,14,1,0,1,2.70805020110221,1.0,1,0,1,1,0,0,0
16,0.91,0,5,22,1,3,2,4.605170185988092,0.0,0,0,1,0,1,0,0
93,0.865,0,3,14,7,5,0,4.04305126783455,0.0,1,0,1,0,1,0,0
11,0.55,0,5,6,0,5,0,4.48863636973214,1.0,1,0,1,0,1,0,0
21,0.624,1,4,2,8,3,1,3.6888794541139363,0.0,0,1,0,1,0,4,2
71,0.884,0,5,5,8,3,1,4.02535169073515,0.0,0,1,0,0,1,0,0
67,0.855,1,4,18,4,5,5,4.189654742026425,0.0,1,0,1,0,1,4,18
21,0.624,0,5,4,3,5,0,2.4849066497880004,0.0,0,0,1,1,0,0,0
160,0.92,2,5,22,8,3,5,4.007333185232471,0.0,1,0,1,0,1,10,44
114,0.926,0,5,10,2,4,4,3.332204510175204,0.0,0,1,0,1,0,0,0
136,0.897,2,5,22,3,5,5,4.1588830833596715,0.0,1,0,1,1,0,10,44
103,0.92,1,4,4,8,5,0,3.4657359027997265,0.0,0,0,1,0,1,4,4
16,0.91,0,5,5,0,5,1,4.762173934797756,0.0,1,0,1,1,0,0,0
70,0.698,0,5,18,4,1,1,3.332204510175204,0.0,1,0,1,0,1,0,0
98,0.949,2,5,13,0,5,4,3.5553480614894135,0.0,1,0,1,1,0,10,26
16,0.91,0,5,22,7,5,5,4.189654742026425,0.0,1,0,1,0,1,0,0
75,0.939,0,5,22,8,3,5,2.0794415416798357,1.0,1,0,1,0,1,0,0
16,0.91,0,2,22,3,5,5,5.3471075307174685,0.0,0,0,1,0,1,0,0
162,0.767,0,5,10,2,5,1,3.6635616461296463,0.0,1,1,0,1,0,0,0
98,0.949,0,5,22,8,3,5,3.6109179126442243,0.0,1,0,1,0,1,0,0
103,0.92,0,5,12,3,5,4,4.736198448394496,1.0,1,0,1,0,1,0,0
103,0.92,0,0,11,4,5,2,4.406719247264253,0.0,1,0,1,0,1,0,0
103,0.92,1,4,3,0,0,1,4.700480365792417,0.0,0,0,1,0,1,4,3
103,0.92,0,5,22,8,3,5,3.332204510175204,0.0,1,0,1,0,1,0,0
36,0.893,0,1,19,2,5,0,5.236441962829949,0.0,0,0,1,0,1,0,0
21,0.624,2,5,4,4,5,1,4.6913478822291435,1.0,1,1,0,0,1,10,8
93,0.865,1,4,22,4,5,0,5.049856007249537,0.0,1,0,1,0,1,4,22
103,0.92,1,4,3,8,3,0,4.564348191467836,0.0,0,0,1,0,1,4,3
114,0.926,2,5,22,4,4,5,2.70805020110221,0.0,0,0,1,0,1,10,44
21,0.624,0,5,6,7,0,0,4.584967478670572,0.0,1,1,0,0,1,0,0
162,0.767,0,5,22,8,3,4,3.6375861597263857,0.0,1,1,0,0,1,0,0
48,0.493,0,5,4,8,3,1,2.8903717578961645,1.0,1,1,0,0,1,0,0
103,0.92,2,5,8,8,3,3,4.499809670330265,1.0,1,0,1,0,1,10,16
73,0.754,0,5,6,8,3,1,3.2188758248682006,1.0,1,1,0,1,0,0,0
103,0.92,0,5,14,3,5,1,5.030437921392435,0.0,1,0,1,0,1,0,0
136,0.897,2,5,6,2,5,1,3.713572066704308,0.0,1,0,1,0,1,10,12
21,0.624,0,5,2,1,5,1,3.9889840465642745,0.0,0,0,1,1,0,0,0
21,0.624,0,5,0,0,0,0,3.1354942159291497,0.0,1,1,0,0,1,0,0
61,0.913,0,5,6,3,5,4,2.1972245773362196,0.0,0,1,0,0,1,0,0
16,0.91,0,5,14,8,3,1,3.7612001156935624,0.0,1,0,1,0,1,0,0
97,0.925,2,5,22,8,3,1,4.406719247264253,0.0,1,0,1,0,1,10,44
16,0.91,0,5,10,3,5,1,3.367295829986474,0.0,1,0,1,0,1,0,0
136,0.897,0,5,6,3,5,2,3.871201010907891,0.0,1,0,1,0,1,0,0
160,0.92,0,5,12,8,3,1,2.302585092994046,1.0,1,0,1,0,1,0,0
64,0.6659999999999999,0,5,7,4,5,1,5.062595033026967,0.0,1,0,1,1,0,0,0
103,0.92,0,5,2,8,3,0,4.672828834461906,1.0,0,1,0,0,1,0,0
11,0.55,0,5,5,8,3,1,3.4657359027997265,1.0,0,1,0,0,1,0,0
61,0.913,0,5,14,2,5,1,5.384495062789089,0.0,1,0,1,0,1,0,0
103,0.92,2,5,6,1,5,2,3.7612001156935624,0.0,1,0,1,0,1,10,12
75,0.939,0,5,16,2,2,1,3.6888794541139363,0.0,1,0,1,0,1,0,0
16,0.91,1,4,10,1,5,2,4.276666119016055,0.0,1,0,1,0,1,4,10
21,0.624,0,5,3,8,3,0,3.4339872044851463,1.0,0,1,0,0,1,0,0
21,0.624,0,5,4,3,5,2,5.521460917862246,1.0,1,0,1,1,0,0,0
21,0.624,0,5,5,8,3,0,3.5263605246161616,0.0,0,1,0,0,1,0,0
159,0.843,0,5,14,7,3,2,2.6390573296152584,0.0,1,0,1,0,1,0,0
21,0.624,1,4,6,8,3,5,2.833213344056216,1.0,0,0,1,1,0,4,6
134,0.698,1,4,3,3,4,1,3.5553480614894135,0.0,0,1,0,1,0,4,3
16,0.91,0,5,22,4,3,5,4.663439094112067,0.0,1,0,1,0,1,0,0
136,0.897,2,5,22,4,5,5,4.499809670330265,0.0,1,0,1,0,1,10,44
103,0.92,0,5,6,2,4,1,2.8903717578961645,0.0,1,0,1,0,1,0,0
28,0.939,1,4,4,8,5,0,3.7612001156935624,0.0,0,0,1,1,0,4,4
75,0.939,3,5,22,2,5,2,3.295836866004329,0.0,1,0,1,0,1,15,66
90,0.698,0,5,14,8,3,1,4.976733742420574,0.0,1,0,1,0,1,0,0
40,0.7759999999999999,1,4,3,8,5,0,3.091042453358316,0.0,0,1,0,0,1,4,3
114,0.926,2,5,22,7,5,4,3.7612001156935624,0.0,1,0,1,0,1,10,44
103,0.92,2,0,17,3,5,5,3.7612001156935624,0.0,1,0,1,0,1,0,34
134,0.698,2,5,8,5,5,3,3.9512437185814275,0.0,1,0,1,1,0,10,16
71,0.884,0,5,22,3,5,1,5.117993812416755,0.0,1,0,1,0,1,0,0
16,0.91,0,5,12,3,5,3,2.8903717578961645,0.0,1,0,1,0,1,0,0
114,0.926,0,2,9,4,5,1,4.852030263919617,0.0,1,0,1,0,1,0,0
90,0.698,2,5,1,0,5,1,3.8501476017100584,0.0,0,0,1,1,0,10,2
21,0.624,0,5,7,5,5,3,3.6635616461296463,1.0,1,0,1,1,0,0,0
46,0.762,0,5,0,7,0,0,4.060443010546419,0.0,1,1,0,0,1,0,0
21,0.624,0,5,5,3,5,4,4.127134385045092,0.0,1,0,1,1,0,0,0
162,0.767,0,5,9,8,3,1,4.584967478670572,1.0,1,1,0,1,0,0,0
21,0.624,0,5,5,2,5,3,4.276666119016055,0.0,1,0,1,0,1,0,0
67,0.855,0,2,20,8,3,1,2.833213344056216,0.0,0,0,1,0,1,0,0
103,0.92,0,5,7,2,5,0,5.384495062789089,0.0,1,0,1,1,0,0,0
128,0.527,1,4,0,8,3,0,4.007333185232471,0.0,0,0,1,1,0,4,0
103,0.92,3,4,22,8,3,5,1.3862943611198906,0.0,0,0,1,0,1,12,66
21,0.624,1,4,3,8,3,0,4.997212273764115,1.0,0,1,0,0,1,4,3
28,0.939,2,5,10,4,4,2,4.110873864173311,0.0,0,1,0,0,1,10,20
64,0.6659999999999999,1,4,17,4,1,1,4.2626798770413155,0.0,1,0,1,0,1,4,17
114,0.926,1,4,19,2,5,5,4.804021044733257,0.0,1,0,1,0,1,4,19
143,0.74,1,4,5,8,3,0,3.1780538303479458,0.0,0,0,1,0,1,4,5
103,0.92,0,5,15,4,5,1,3.9512437185814275,0.0,1,0,1,0,1,0,0
103,0.92,2,5,10,1,5,1,2.0794415416798357,0.0,1,0,1,0,1,10,20
114,0.926,0,5,6,5,5,5,1.791759469228055,0.0,0,0,1,0,1,0,0
102,0.804,3,5,9,2,5,1,4.382026634673881,0.0,1,0,1,0,1,15,27
103,0.92,3,5,10,8,3,1,3.044522437723423,1.0,0,0,1,0,1,15,30
152,0.698,1,4,1,8,3,0,4.290459441148391,0.0,0,0,1,0,1,4,1
90,0.698,2,5,4,8,3,1,4.007333185232471,1.0,1,0,1,0,1,10,8
103,0.92,4,4,5,7,5,1,1.9459101490553132,0.0,0,0,1,0,1,16,20
16,0.91,1,4,4,8,5,0,4.68213122712422,0.0,0,1,0,0,1,4,4
11,0.55,0,5,8,2,5,1,3.5263605246161616,0.0,1,0,1,0,1,0,0
61,0.913,3,5,22,8,3,0,3.044522437723423,0.0,1,0,1,0,1,15,66
160,0.92,0,5,10,8,3,2,3.332204510175204,0.0,1,0,1,0,1,0,0
114,0.926,1,4,6,7,5,3,4.276666119016055,0.0,0,0,1,0,1,4,6
116,0.743,0,5,15,5,3,0,4.30406509320417,0.0,0,0,1,0,1,0,0
138,0.836,0,5,13,4,4,2,3.044522437723423,0.0,1,0,0,0,1,0,0
21,0.624,2,5,9,4,5,5,1.791759469228055,1.0,1,0,1,1,0,10,18
13,0.8270000000000001,1,4,9,1,5,1,3.4339872044851463,0.0,1,0,0,0,1,4,9
